h3,District,DS,GN,population_2020,schools,gas_stations,pharmacies,banks,supermarkets,poi_count,population_2020_score,bank_user_cx_score,beauty_cx_score,clothing_outlet_score,eat_out_seeker_cx_score,health_fitness_conscious_cx_score,insurance_cx_score,interest_in_property_cx_score,interest_in_vehicle_cx_score,interest_in_movie_cx_score,interest_in_music_cx_score,online_shopper_cx_score,overseas_travellers_cx_score,post_arpu_derived_score,prepaid_arpu_derived_score,selfcare_score,smart_phone_user_cx_score,social_media_cx_score,supermarket_cx_score,poi_count_score,cx_during_daytime_score,score,norm_score,rank
88611c968dfffff,Kalutara,Horana,Handupelpola,710.3432714,0,0,0,0,0,0,0.07223631,0.043637047,0.023854289,0.036095939,0.016193772,0.061248253,0.045229378,0.04204793,0.046769527,0.041231992,0.042406877,0.037383178,0.024754277,0.128028833,0.405371513,0.032586764,0.044762091,0.046037614,0.021864509,0,0.10394246,0.627501165,0.197079504,1
88611c8e33fffff,Gampaha,Gampaha,Nedungamuwa,1142.75654,0,0,0,0,0,0,0.124317432,0.177183257,0.074492754,0.042358417,0.121902378,0.119244392,0.173073012,0.114228457,0.140342643,0.101164725,0.137132604,0.145514336,0.103883726,0.109171595,0.518195505,0.140432612,0.171292358,0.169632049,0.120657975,0,0.09244875,0.872342507,0.283562473,2
88611cbb23fffff,Gampaha,Ja-Ela,Narangodapaluwa West,2823.881747,1,2,0,3,0,6,0.307202553,0.273452099,0.188985507,0.109231963,0.252753442,0.205430933,0.269066504,0.194388778,0.23421732,0.22562396,0.238978127,0.246839996,0.189421015,0.241363884,0.603044666,0.258347199,0.3252359,0.315282187,0.199842506,0.171428571,0.092227324,1.522882181,0.495026018,3
88611c16ddfffff,Gampaha,Katana,Alawathupitiya,1404.438628,0,0,0,0,0,0,0.152785127,0.133486981,0.075362319,0.060356866,0.108635795,0.068476978,0.133414684,0.105210421,0.092935931,0.089517471,0.146872864,0.116329257,0.109840362,0.068775779,0.63787431,0.117581808,0.146564855,0.151885435,0.126170269,0,0.092059475,0.985605484,0.320379583,2
88611c8667fffff,Colombo,Kaduwela,Walpita,1678.014096,0,0,0,3,0,3,0.066936671,0.036981881,0.028474735,0.012923607,0.016487972,0.025566531,0.038382562,0.062735257,0.046390069,0.02305686,0.036605414,0.034342606,0.01828088,0.133065586,0.405991554,0.028421644,0.051532748,0.054230802,0.022452105,0.066666667,0.023904307,0.695112583,0.205123883,2
88611c96dbfffff,Kalutara,Horana,Midellamulahena,900.5818613,0,0,0,0,0,0,0.091582075,0.016756626,0.123619271,0.123984802,0.006989619,0.017466232,0.021107043,0.166230937,0.018322083,0.164927968,0.008022923,0.010605902,0.115180197,0,0.368284374,0.007869249,0.012485147,0.01345373,0.008866317,0,0.102983283,0.468732766,0.147215059,1
88611c8507fffff,Gampaha,Biyagama,Kanduboda East,1730.265755,0,0,0,0,0,0,0.18823099,0.227669117,0.083478261,0.065321955,0.111514393,0.075560803,0.243644499,0.206412826,0.23773762,0.145091514,0.185833903,0.180556983,0.120324041,0.106827475,0.544972955,0.190016639,0.255801072,0.253545897,0.120132995,0,0.091781476,0.960164414,0.312109744,2
8861034ae7fffff,Kalutara,Panadura,Maha Aruggoda,2351.964493,0,0,0,0,0,0,0.239176245,0.057896292,0.046415981,0.041795298,0.044567474,0.01266884,0.072582382,0.071895425,0.06171649,0.045702931,0.040687679,0.04494382,0.025118311,0.31797893,0.445351765,0.038236481,0.059712345,0.056461225,0.048463459,0,0.102889971,1.050970399,0.33007863,2
88611c162dfffff,Gampaha,Minuwangoda,Burullapitiya,1575.541339,2,0,0,0,0,2,0.171398934,0.102591255,0.050144928,0.02420481,0.059011264,0.052656434,0.086434818,0.072144289,0.076273175,0.056239601,0.054853042,0.06597472,0.046461758,0,0.478715218,0.066001109,0.100393662,0.092113377,0.072622277,0.057142857,0.091573913,0.779879285,0.253506504,2
88611c1305fffff,Gampaha,Mirigama,Meerigama,1363.316605,5,1,1,3,1,11,0.148311572,0.133549271,0.072753623,0.044996121,0.062515645,0.070838253,0.154565792,0.151302605,0.206289603,0.107154742,0.09278879,0.102353304,0.063140338,0.065188022,0.504277031,0.105823627,0.146584637,0.139186442,0.073497244,0.314285714,0.091536072,1.105559583,0.3593717,2
88611c8c5dfffff,Gampaha,Mahara,Siwralumulla,935.2757386,0,0,0,0,0,0,0.101746149,0.059860471,0.044057971,0.013033359,0.035857322,0.035419126,0.055928412,0.073246493,0.05538606,0.035607321,0.046308954,0.049532422,0.026923993,0.025194821,0.582044276,0.047809207,0.070186544,0.068702464,0.03972351,0,0.0913937,0.748708757,0.243374254,2
88611c9647fffff,Kalutara,Ingiriya,Eduragala,220.8009122,1,0,0,0,0,1,0.022453712,0.049840221,0.025264395,0.023984802,0.020069204,0.050069865,0.051690717,0.037037037,0.056894889,0.062593145,0.057975167,0.051664391,0.037131416,0.036609371,0.529716119,0.036521388,0.065582492,0.066016201,0.018937764,0.03030303,0.102433921,0.638019996,0.200383157,2
88611c801dfffff,Colombo,Hanwella,Kanampella West,1161.054896,1,0,0,0,0,1,0.046314956,0.006986845,0.007387093,0.0022018,0.001441571,0.007553748,0.007660717,0.00966123,0.010236306,0.005978091,0.005772111,0.005406816,0.003921428,0.053810019,0.357517329,0.003931848,0.009020932,0.009587945,0.003323027,0.022222222,0.023661404,0.483187554,0.142585978,1
88611c8c49fffff,Gampaha,Mahara,Pilikuttuwa,825.9989651,0,0,0,0,0,0,0.089858221,0.00809767,0.018231884,0.008316524,0.006570713,0.005548996,0.027171039,0.027354709,0.025674724,0.016006656,0.007347915,0.00637139,0.012842507,0.160169636,0.451658953,0.006100943,0.007339123,0.007468652,0.006737247,0,0.090979323,0.708424057,0.230279364,2
88611c166bfffff,Gampaha,Minuwangoda,Uggalboda,1072.2449,0,0,0,0,0,0,0.116646659,0.075401769,0.032753623,0.015050427,0.037484355,0.020897285,0.064673581,0.04509018,0.050692326,0.054908486,0.068865345,0.082725311,0.037169407,0.14445866,0.589706128,0.066666667,0.098336334,0.098554233,0.038848543,0,0.090897647,0.88965999,0.289191671,2
88611c8ee3fffff,Gampaha,Gampaha,Embaraluwa North 1,1179.931328,0,0,0,0,0,0,0.128361578,0.036532951,0.020289855,0.010085337,0.025969962,0.035419126,0.037421192,0.048997996,0.036376437,0.032945092,0.03024607,0.035967526,0.023350012,0.106648534,0.57050131,0.035163616,0.046052501,0.0431446,0.030361361,0,0.090731671,0.835872783,0.271707674,2
88611cc6dbfffff,Gampaha,Mirigama,Danovita,1446.350016,1,0,0,2,1,4,0.157344555,0.050517005,0.011304348,0.006764934,0.017834793,0.030696576,0.062639821,0.021042084,0.040600798,0.038935108,0.027084757,0.034426061,0.015248987,0.05505999,0.434104723,0.030726567,0.051116694,0.051641048,0.019511768,0.114285714,0.09069945,0.780306751,0.253645455,2
88611c160bfffff,Gampaha,Minuwangoda,Nedagamuwa South,2260.110334,0,0,0,0,0,0,0.245871366,0.068799053,0.022318841,0.023894492,0.030851064,0.06068477,0.063046573,0.076152305,0.05749824,0.021630616,0.036397813,0.03935875,0.029068382,0.109314747,0.454491719,0.028729895,0.052283832,0.054039239,0.039898504,0,0.090469782,0.849576337,0.276162133,2
88611c10bdfffff,Gampaha,Divulapitiya,Thammita,550.714352,0,0,0,0,0,0,0.059910743,0.024074997,0.006463768,0.008844065,0.008322904,0.008736718,0.023184869,0.014428858,0.018540249,0.013943428,0.021274778,0.019627993,0.011412914,0.065671161,0.484046172,0.016084304,0.025142925,0.025672064,0.009537142,0,0.090189909,0.619165219,0.201265007,2
88611c8f67fffff,Gampaha,Attanagalla,Paranagama,1711.81333,0,0,0,0,0,0,0.1862236,0.188395415,0.040289855,0.02420481,0.085669587,0.094451004,0.106772422,0.026052104,0.088242197,0.080532446,0.121411483,0.128044394,0.127233738,0.098130967,0.438197736,0.142651137,0.200075172,0.202818446,0.070084872,0,0.090171551,0.792637174,0.257653566,2
88611c8ca9fffff,Gampaha,Gampaha,Akaravita,1715.114206,0,0,0,0,0,0,0.186582693,0.120717578,0.108405797,0.033359193,0.092866083,0.034238489,0.12385601,0.157314629,0.102088712,0.083860233,0.090481887,0.099373137,0.074100548,0.203249559,0.574081303,0.089517471,0.129868845,0.130210356,0.092396535,0,0.089873694,1.05631009,0.343362727,2
88611c1421fffff,Gampaha,Katana,Dagonna North,1261.707839,1,0,0,2,1,4,0.137257826,0.072661019,0.022318841,0.036462374,0.035168961,0.028335301,0.071384991,0.027054108,0.047876085,0.0359401,0.071343131,0.073682047,0.048844413,0.068731043,0.596319634,0.050027732,0.079128009,0.081424297,0.047860705,0.114285714,0.08985009,0.964454923,0.313504411,2
88611c8c81fffff,Gampaha,Gampaha,Makilangamuwa,1622.270825,0,0,0,0,0,0,0.17648251,0.082378223,0.05826087,0.019084562,0.06902378,0.052656434,0.070571487,0.07244489,0.061487914,0.060232945,0.050239234,0.060630973,0.043840839,0.209977722,0.502436848,0.068108708,0.075191391,0.074709362,0.05092309,0,0.089814872,0.93982017,0.305496671,2
88611c1715fffff,Gampaha,Minuwangoda,Medemulla South,1553.203364,1,0,0,0,0,1,0.168968845,0.132334621,0.033623188,0.038013964,0.061639549,0.070838253,0.121822249,0.06012024,0.095282797,0.083860233,0.112098428,0.107183229,0.05265666,0.133605919,0.525411253,0.087409872,0.149848668,0.148870566,0.091784058,0.028571429,0.089758672,0.948341504,0.308266604,2
88611c88b5fffff,Gampaha,Attanagalla,Nawagamuwa,1725.487625,0,0,0,0,0,0,0.18771119,0.055251028,0.026086957,0.011481769,0.042365457,0.03081464,0.060606061,0.06753507,0.041070171,0.043926789,0.030502392,0.035761998,0.020014296,0.11162308,0.497741594,0.036494731,0.04870329,0.046045269,0.031323825,0,0.089584454,0.828399689,0.269278481,2
88611c8339fffff,Colombo,Hanwella,Kudagama,0,0,0,0,0,0,0,0,0.009890792,0.005484887,0.001962474,0.002234436,0.00697269,0.007976623,0.006900878,0.007731678,0.005425143,0.014576407,0.010478037,0.004659832,0.081364076,0.498159509,0.007414342,0.017051542,0.016959962,0.004998989,0,0.023177934,0.584522574,0.172489382,1
88611c8e8dfffff,Gampaha,Mahara,Embaraluwa North 2,1731.560904,0,0,0,0,0,0,0.188371886,0.077301607,0.037101449,0.026532196,0.056257822,0.069657615,0.078706528,0.091182365,0.095517484,0.06156406,0.075444293,0.080772788,0.056707172,0.120749045,0.57695868,0.087077094,0.089592689,0.089943585,0.063697611,0,0.089197053,0.949777221,0.308733297,2
88610359cbfffff,Kalutara,Millaniya,Remuna,151.3371242,0,0,0,0,0,0,0.015389792,0.042562904,0.024676851,0.033483733,0.020484429,0.067070331,0.055567521,0.044662309,0.046528447,0.047690015,0.041547278,0.039798383,0.021842009,0,0.416312022,0.029761905,0.054196889,0.054683555,0.026168546,0,0.100020428,0.45787036,0.1438035,1
88611c1559fffff,Gampaha,Divulapitiya,Katuwellegama South,1213.026362,0,0,0,0,0,0,0.131961898,0.057680329,0.021565217,0.023273856,0.022152691,0.041440378,0.054504779,0.026452906,0.036845811,0.02562396,0.036397813,0.034528825,0.019537765,0.180148342,0.475704009,0.024625624,0.043738007,0.04293904,0.035523668,0,0.088989115,0.823337917,0.267633108,2
88611c15c7fffff,Gampaha,Katana,Kaluwarippuwa West,900.4703792,0,0,0,0,0,0,0.097959767,0.128130061,0.039710145,0.108301009,0.072715895,0.062219599,0.126296522,0.085170341,0.095986858,0.077204659,0.114319891,0.104408591,0.095782702,0.109466847,0.492154129,0.090293955,0.119008526,0.122855903,0.104296089,0,0.088961016,0.803876832,0.261307114,2
88611c0667fffff,Gampaha,Negombo,Palangathure,2455.720748,2,0,1,0,0,3,0.334057734,0.424035686,0.069890796,0.226898124,0.177586332,0.089238845,0.23556797,0.157786885,0.206404455,0.093759071,0.365944645,0.306142575,0.252684145,0.104951274,0.543558024,0.208327289,0.458277185,0.5017294,0.274927082,0.214285714,0.0889228,1.471779828,0.478414757,3
8861034827fffff,Colombo,Homagama,Siyambalagoda South,1073.61055,1,0,0,0,0,1,0.042826765,0.057408786,0.049247287,0.028240475,0.032903865,0.096455549,0.076212289,0.112923463,0.098660568,0.035472092,0.042414058,0.046946081,0.0314001,0.156617779,0.385323879,0.041415465,0.056322305,0.058803182,0.056058023,0.022222222,0.023091287,0.663048668,0.195661999,1
88611c166dfffff,Gampaha,Minuwangoda,Weediyawatta East,2182.9038,1,0,0,0,0,1,0.237472274,0.068300735,0.053043478,0.022187742,0.036170213,0.019716647,0.067520846,0.05511022,0.048814832,0.052579035,0.057330827,0.059192272,0.041458184,0,0.543712708,0.061231281,0.083796562,0.079140306,0.053897979,0.028571429,0.088816021,0.86365439,0.280738326,2
8861034a61fffff,Kalutara,Bandaragama,Raigama East,1603.644581,0,0,0,0,0,0,0.16307801,0.118585354,0.064042303,0.105913085,0.084429066,0.099208197,0.134180487,0.119825708,0.175988428,0.137605564,0.099713467,0.101438622,0.08554787,0.14011644,0.462167366,0.077683616,0.102346285,0.106417793,0.088232762,0,0.099612294,0.853594579,0.26808874,2
88611c8463fffff,Colombo,Kaduwela,Pahala Bomiriya A,1582.851186,1,0,0,0,2,3,0.063140583,0.029771655,0.022406348,0.015651924,0.016866384,0.021731551,0.03151161,0.056461731,0.04040074,0.015649452,0.023965221,0.023715415,0.012402323,0.276193208,0.396613816,0.020820071,0.033796984,0.034795486,0.017250845,0.066666667,0.02306062,0.819865119,0.241937667,2
88611c16d7fffff,Gampaha,Katana,Bandarawatta West,936.3639526,0,0,0,0,0,0,0.101864533,0.050361281,0.014492754,0.019239721,0.035043805,0.029515939,0.041285337,0.036973948,0.034498944,0.030282862,0.050922761,0.041619566,0.026447462,0.12371051,0.645959962,0.043815862,0.056972167,0.058675742,0.047423222,0,0.088640679,0.918958227,0.298715316,2
88611c024bfffff,Gampaha,Divulapitiya,Kehelella North,770.127035,0,0,0,0,0,0,0.083780063,0.045720693,0.009565217,0.016446858,0.010513141,0.029515939,0.042098841,0.02004008,0.035203004,0.031946755,0.049470267,0.039153222,0.017393376,0.068534209,0.550292756,0.029617304,0.059899903,0.061576411,0.012949514,0,0.088592348,0.715556543,0.23259784,2
88611c8713fffff,Colombo,Kaduwela,Ranala,1623.48079,1,0,0,0,0,1,0.064761315,0.083705634,0.046329793,0.032596209,0.04173349,0.060429983,0.087426947,0.125470514,0.096482631,0.054668753,0.096774194,0.080841226,0.038784142,0.147115143,0.483881762,0.074742558,0.142876435,0.144986596,0.043054873,0.022222222,0.023016128,0.761035316,0.224577317,2
88611c124bfffff,Gampaha,Attanagalla,Kongasdeniya,827.2361559,0,0,0,0,0,0,0.089992812,0.025258503,0.020608696,0.009371606,0.017146433,0.012632822,0.029896278,0.036973948,0.023938043,0.018968386,0.014268626,0.016442298,0.024779604,0.158407072,0.439971003,0.014309484,0.018911594,0.019276888,0.011637064,0,0.088516666,0.70000795,0.227543636,2
88611c8c2dfffff,Gampaha,Gampaha,Mahipalagoda,1558.144431,2,0,3,0,0,5,0.169506371,0.117665379,0.096811594,0.035686579,0.109699625,0.036127509,0.110839943,0.077154309,0.128138935,0.082529118,0.082108681,0.113657384,0.068620443,0.140844062,0.527441031,0.100942873,0.118909616,0.115341571,0.095283927,0.142857143,0.088445105,1.075932533,0.349741171,2
88611c1633fffff,Gampaha,Katana,Heenatiyana West,2484.684874,1,0,0,0,0,1,0.270302231,0.058458951,0.012666667,0.014119472,0.02146433,0.031877214,0.053487899,0.037775551,0.033090824,0.020965058,0.038704716,0.032679067,0.018346438,0.044448819,0.537288797,0.027731559,0.055092877,0.053582441,0.024849068,0.028571429,0.088412135,0.905460343,0.294327712,2
88611c8d93fffff,Gampaha,Minuwangoda,Kehelbaddara East,1216.134667,1,0,0,0,0,1,0.132300042,0.16790208,0.104057971,0.062373933,0.107259074,0.094451004,0.154769168,0.094188377,0.160525698,0.11547421,0.117395762,0.15126914,0.111984751,0.204940547,0.551363408,0.148530227,0.16537754,0.162985634,0.114708198,0.028571429,0.088336078,1.031883624,0.335422693,2
88611c958dfffff,Colombo,Hanwella,Mawathagama East,1134.4331,1,0,1,0,0,2,0.045253002,0.050682552,0.020072354,0.016848554,0.01810974,0.052876235,0.053467067,0.085947302,0.093215725,0.033698487,0.053264165,0.043068089,0.018711019,0.094782515,0.468544339,0.040366972,0.063965789,0.066045486,0.032594562,0.044444444,0.022936004,0.685618862,0.202322338,2
88611c1669fffff,Gampaha,Minuwangoda,Weediyawatta West,1275.882639,0,0,0,0,0,0,0.138799864,0.064096175,0.037971014,0.020480993,0.037484355,0.031877214,0.060402685,0.048396794,0.054447313,0.040266223,0.046821599,0.055389991,0.034548487,0.165341016,0.533329616,0.048031059,0.065755376,0.066258594,0.040860968,0,0.088265642,0.878331464,0.285509236,2
8861035917fffff,Kalutara,Madurawala,Elawella,993.7855431,0,0,1,0,0,1,0.101060154,0.068557158,0.054641598,0.070767039,0.047404844,0.096180717,0.080120612,0.064270153,0.074734812,0.079483358,0.063323782,0.07623648,0.070986531,0.24312448,0.487306838,0.055589185,0.078546473,0.077066036,0.058448825,0.03030303,0.098999043,0.920243328,0.289021135,2
88611c866bfffff,Colombo,Homagama,Henawatta,2648.522532,0,0,0,0,0,0,0.105650651,0.067113428,0.043879099,0.017279341,0.026705109,0.044160372,0.070762913,0.08281054,0.080365893,0.044444444,0.061630073,0.060519054,0.027457165,0.131035967,0.473739144,0.048417899,0.085761873,0.087977776,0.040020805,0,0.022914975,0.750446566,0.221452636,2
88611c8db9fffff,Gampaha,Minuwangoda,Goigama,680.8375807,1,0,0,0,0,1,0.074066502,0.046094431,0.026666667,0.010550815,0.029724656,0.027863046,0.038234696,0.052104208,0.039192678,0.017637271,0.037593985,0.034323297,0.012628068,0,0.473417722,0.033499723,0.04751637,0.046753306,0.027561466,0.028571429,0.08813938,0.603617118,0.196210963,1
88611c1595fffff,Gampaha,Katana,Pahala Kandawala,1223.353882,1,0,0,0,0,1,0.133085401,0.225582409,0.077391304,0.158882855,0.148185232,0.077922078,0.247101891,0.148296593,0.123914574,0.123460899,0.22265892,0.182817799,0.143435787,0.100680869,0.528244019,0.11957848,0.250697316,0.24205742,0.211304576,0.028571429,0.088107909,1.001886294,0.325671801,2
88611c8c61fffff,Gampaha,Attanagalla,Kirikittamulla,1263.776108,0,0,0,0,0,0,0.137482827,0.040394917,0.027536232,0.009309542,0.033479349,0.034238489,0.037624568,0.073146293,0.041070171,0.028951747,0.027597403,0.029904429,0.021205623,0.126188836,0.489042547,0.032723239,0.039761825,0.038530937,0.027648963,0,0.087911586,0.780363174,0.253663796,2
88611c1621fffff,Gampaha,Minuwangoda,Pattanduwana North,1116.172406,8,0,2,0,0,10,0.121425415,0.044942071,0.020289855,0.010705974,0.025844806,0.068595041,0.03803132,0.063527054,0.034498944,0.023294509,0.023752563,0.027643613,0.020967358,0,0.460603357,0.029062673,0.040830053,0.038165498,0.031761309,0.285714286,0.087901095,0.899504366,0.29239167,2
88611c1605fffff,Gampaha,Minuwangoda,Uggalboda West,1075.262688,1,0,0,0,0,1,0.116974956,0.128628379,0.035942029,0.031962762,0.066958698,0.045218418,0.109619687,0.085170341,0.084956583,0.0921797,0.115857826,0.112115918,0.054562783,0.081954746,0.523749512,0.07953411,0.134755,0.141173515,0.084609327,0.028571429,0.087848642,0.83585997,0.271703509,2
88611c8097fffff,Gampaha,Dompe,Indolamulla,836.1234003,0,0,0,0,0,0,0.090959631,0.027750093,0.015826087,0.008906129,0.01232791,0.019362456,0.034980679,0.027054108,0.030978644,0.020299501,0.03221121,0.028465728,0.01977603,0,0.612245581,0.028064337,0.038080354,0.040084051,0.013999475,0,0.087761721,0.717204687,0.233133584,2
88611c846bfffff,Colombo,Kaduwela,Nawagamuwa,1936.074055,0,0,0,0,0,0,0.077230788,0.028530653,0.017738359,0.012540685,0.01356879,0.027890761,0.030247986,0.042659975,0.035391484,0.010432968,0.017608592,0.015586546,0.008531077,0,0.327272727,0.015390376,0.025550304,0.026980284,0.015401508,0,0.022782279,0.419905024,0.123911653,1
88611c8d99fffff,Gampaha,Minuwangoda,Dombawala,1165.703566,0,0,0,0,1,1,0.126813777,0.203344961,0.154202899,0.065166796,0.15494368,0.056670602,0.208257067,0.154308617,0.204881483,0.14875208,0.13576555,0.171410955,0.097688825,0.405613363,0.483778509,0.172933999,0.188384008,0.184135395,0.153381748,0.028571429,0.087639206,1.198158826,0.389471885,2
8861035a21fffff,Kalutara,Madurawala,Nahalla,331.9815862,0,0,0,0,0,0,0.03375991,0.030344531,0.017038778,0.022322489,0.011626298,0.036562646,0.034460478,0.020697168,0.048939248,0.04520616,0.041260745,0.036438097,0.023298143,0.0889659,0.456460133,0.027643261,0.046553284,0.046926449,0.011448739,0,0.098103335,0.590634682,0.185500835,1
88611c1459fffff,Gampaha,Katana,Madawala,2319.047728,0,0,0,0,0,0,0.252283008,0.052510278,0.011043478,0.018463926,0.024593242,0.029397875,0.048606874,0.02995992,0.045529218,0.031281198,0.050495557,0.035659233,0.026685728,0.053673201,0.575609212,0.03416528,0.059049277,0.059475139,0.030798845,0,0.087423026,0.912364266,0.296571892,2
8861034a15fffff,Kalutara,Bandaragama,Bolgoda,734.8229615,4,0,0,0,0,4,0.074725702,0.049813368,0.034077556,0.035146046,0.037370242,0.023986959,0.063321129,0.054466231,0.06340405,0.04023845,0.032855778,0.033602856,0.028758646,0.334724147,0.400819551,0.029257466,0.03562878,0.036401834,0.046655763,0.121212121,0.098053317,0.978137284,0.307203909,2
8861034269fffff,Kalutara,Kalutara,Nagoda West,1002.474681,0,0,0,0,0,0,0.101943771,0.034157738,0.036427732,0.012586084,0.024567474,0.020889613,0.049321559,0.079956427,0.06171649,0.03527074,0.030276982,0.028037383,0.024390244,0.118353202,0.45825722,0.024616626,0.034210013,0.035169586,0.034260136,0,0.098051215,0.71281433,0.223873839,2
